name,location,diff,tier,type,server,links,finder,prover,extra
Rusty Wreckage,Cascade Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1wpBtATC-HwMoXtJmE6mBjzCrz07oZ712/preview,JoniKauf,CorDar,
Meter Madness,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1ScmpICgwyqTNxN_G4kbpPWTywub2iQXA/preview,Makpanda,Makpanda,
Reverse True Poison Flower,Wooded Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1mwKHWkNc8Ey0dFqT_UwdqAdGGVT9WizU/preview,VaderSaber,JoniKauf,
Rocket Frostbite,Snow Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1HSLZXGsvFhO6DrsLOhxv3o74yAM6DGwN/preview,,,
Sandy Moon Collector,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/1y0-DvF-af8bdEO6Vm54JO45oj9iU96xZ/preview,NiklYoshi & Nachito,JoniKauf,
Truer Cloud Mard,Cloud Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1kS7n7wPG9XNLCSDGddr6V6u7Cf3_-Jpt/preview,AwesomeAggron,Kaeden,
Man-Made Marvel,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/12OFe62NvfvkgtKk2ToNocS9Ukp8flFhS/preview,JoniKauf,JoniKauf,
Icicle Heaven,Snow Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/11Tb0SkY_4SdUkxNJOg_vGEM0FkygRGJg/preview,Xdxboxjaja,Flavien,
Realverse Luncheon,Luncheon Kingdom,Insanity Elite,Insanity Elite,Yellow Dram,Database,https://drive.google.com/file/d/1gQh-z-qyZgJdB-PGkyPpyALhIJgtPVGb/preview,,Ninjapugs,
Wispy Wonders,Luncheon Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1rUltkN8Pm1JxdqeeFD9_YOj7-7hV1Hk8/preview,Martian,Kaeden,
Streetlight Serenity,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1EjL7VhFaaUFc-kjCZ5bbbkSmITyIyCIu/preview,Jark,Gone Gamer,
Cascade Backpipe,Cascade Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1gNRKvrEOzrm85nXz_Ne91KHdX1EB-fIM/preview,JoniKauf,JoniKauf,
Overshoot Toad Interspace,Mushroom Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1xyFEAzugLnOo8Hhk9wwGLBSUZOMcP9OW/preview,Eaglegamer,Ianstorm7,
True Poison Lake Crosser,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1oQdJ9DIfVrfHmmoAfrnJeUq31USaPSui/preview,JoniKauf,JoniKauf,
Overshoot Truest Left Side,Cap Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1w6pmp0ZKiManXusmuvLSqjDVW-nppL0q/preview,Moo,Mak,
True Reverse Picture Beans,Cloud Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1ftvuZ7AYu6cPsg4GNyf8NnnadD5R_TKX/preview,Wackydude,Marci,
Dorito Corner,Cascade Kingdom,Insanity Elite,Insanity Elite,"Roll Boost, Capless",Database,https://drive.google.com/file/d/1PL79_My0iNPX346Oq7P4yLXlIKsdzVJw/preview,Gaiaphage,,
Truer Toxic Incision,Lost Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1V_bTdk-IvZJ9plukb96BRKm4SbgyZG2u/preview,CToad7,Marci,
Caplight Cross-Up,Cap Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1tBugFhlVmoj2-70e8JZkHTEE7aThnjoB/preview,Mackansmat,Mackansmat,Bounce landing only counts if you get particles like shown in the clip!
Reverse Eternal Elevation,Moon Kingdom,Insanity Elite,Insanity Elite,Longjump,Database,https://drive.google.com/file/d/1C8pN0CAjqPAAt50QIT5sRCcRaaCEAXqk/preview,JoniKauf,JoniKauf,
Pleasant Plantlife,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/14pz9M7wSAKfSDvTNKZ6QFGQcG1NKVIKZ/preview,JoniKauf,MakPanda,
Ballistic Banner,Bowser's Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1KSBZ-e8j1kahG3-Hshf1nWJt5R6z4Q5s/preview,Mackansmat,CorDar,
Aquatic Amiibo,Lake Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1miwrvWkASSQk5zgrXGF1V1SXB-oUXxyc/preview,IdentXd,CorDar,
Valuta Fiasco,Lost Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1deQItmz5zOTmMzQf31r6JUPmPiHZSwid/preview,Mango,Mango,
Super Sand Wall,Sand Kingdom,Insanity Elite,Insanity Elite,SSD,Database,https://drive.google.com/file/d/1ur79xqhRc4T149KPUpJZhi8dif2UnafT/preview,Haven,Mr. Weeg,
Goomba's Trap,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1Ux5eyg8rgBSH3M-rkg75vtvYCzaVbOOX/preview,Yoyofruits,JoniKauf,
True Toxic Torch,Lost Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1Oi753zCRwG7pLVAFhYQxpRwGUXKqpsCl/preview,Sg197,Enlvie,
Snail Attack!,Seaside Kingdom,Insanity Elite,Insanity Elite,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/1gAGxxIuziy1ZcyQCpd-tFqPgznpn3bGa/preview,,Pear,
Yellow Tree Climber,Mushroom Kingdom,Insanity Elite,Insanity Elite,"Yellow Dram, TT",Database,https://drive.google.com/file/d/1j7MoxSDCxjCPlxTBXz2h5ReOVR9kmhgL/preview,JoniKauf,Haven,
Streamlined Sandstone,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1VV6v-LncV1VynhUzhG-RryLB7N07X4rB/preview,JoniKauf,MakPanda,"This is a beans jump, so going around the stairs for the triple is not allowed!"
Sitting Meter,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1zZwtF9PzsgHFjR5bwWM10niQ_mM7dZZZ/preview,cheeserat52,B0risd0g12,
Sweet Greed,Luncheon Kingdom,Insanity Elite,Insanity Elite,Yellow Dram,Database,https://drive.google.com/file/d/1Pc_o4PhMjV8-PfbZz60nFyMCyrixHgJO/preview,Gummy,Ninjapugs1,
Vault Truer Metro Mard,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1SjrrDvtUm7Lbv3uZVJ5yCv22XnCXMTmt/preview,,Marci,
True Volley Reacher,Seaside Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1GyRHOv4l30yj8VDJGWi_7Sy7wDXd7Pdf/preview,JoniKauf,JoniKauf,
Acrobatic A.C,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/1HfLPRjMt-qEkrH-Nu9MxSZgbifxLfuyA/preview,AwesomeAggron,JoniKauf,
Yellow Frogs,Cap Kingdom,Insanity Elite,Insanity Elite,Yellow Dram,Database,https://drive.google.com/file/d/1qY63l1A1sRqGgIuMCsYFAhHoegc9_dSG/preview,JoniKauf,YouClod,
Sandy Table Dram,Sand Kingdom,Insanity Elite,Insanity Elite,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/1ChVAM0rySszmg-2rU-OtDFBGzHHls4ha/preview,Rowlet,Gummy,
Yellow Praying,Sand Kingdom,Insanity Elite,Insanity Elite,Yellow Dram,Database,https://drive.google.com/file/d/1bxQ7V4rg7wZIud7IetwebBv7l47gPeiJ/preview,JoniKauf,Marci,
Truer Seascope,Seaside Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1zixVFwCSVBBRSxuouyqwSf5R5Sykzxaf/preview,Nix,JoniKauf,
Girder Gripper,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1AXLyzEZsbsf8KKjW3gzFpqVlIHn1QSWC/preview,,Marci,
Questioning Beans,Lost Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1QbCNrm4HwKReA_EEMPix7ccru6Mq0GYK/preview,VaderSaber,Marci,
Dark Side God,Dark Side,Insanity Elite,Insanity Elite,"Triple, ZG",Database,https://drive.google.com/file/d/1iLZHQbOCvJRJQjg2jx6Fl6rX7jx2cLgh/preview,Eaglegamer,CorDar,
Streetlight Sojourn,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1Ll0eS3u-tXd4CTNKU8F77a52iPT7_onX/preview,JoniKauf,MakPanda,
Reverse Fossil Hopper,Cascade Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1SeWMNX4EwGOkXj3L0xZ5takfOYfVsnK4/preview,JoniKauf,2.718H,
R1,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1_IGfNS57ydqsoEWFeGTNx0eg4oRjOV2q/preview,Sg197,Microo,
True Shopping Spring,Wooded Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/11PFWE_CcyQ2VBo0edEDqtnWC0FhZVt_7/preview,IdentXd,Ianstorm7,
Truer Makes Boiga,Lost Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1qT65wSni5AVYoqelsREAB2FAAFh01EQa/preview,JoniKauf,CorDar,
Infrastructure Impasse,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1tyQh0YGnCCbCv9I7r6Sm3eWUEH3zxSI8/preview,Psykho,Repetidora,
Hammer Block,Moon Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1kc2_Wn9b9MmgYGmLbZfb4aWn3hapixFv/preview,JoniKauf,JoniKauf,
Iced Out,Snow Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1JPn5ahUICraNW3zMSN_3TJYcDfoCcUMq/preview,SpykerTJ,JoniKauf,
Sloped Koopa's Climb,Metro Kingdom,Insanity Elite,Insanity Elite,Vertical,Database,https://drive.google.com/file/d/1PFADBajdPrvnIifnMzxWEUa4uB3PeI-g/preview,MadeForMario & JoniKauf,B0risd0g12 & JoniKauf,"Slope-Manip is allowed, but not forced!"
Mind Break,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/1CPe_zqsvaWihM8CHL93eq-Lymwr5ed_O/preview,beWILLdered,JoniKauf,
Sodium Scramble,Luncheon Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1QO0Ynh9XwpgG6B3ppifYEVftHy27CNzR/preview,,Ianstorm7,
Dirty Vertical,Wooded Kingdom,Insanity Elite,Insanity Elite,Vertical,Database,https://drive.google.com/file/d/1-XNCMSBurJnqOj-XcYEXPkehp1lDDG8F/preview,Yellow,Psyduck,
Vault Veggie Roll,Luncheon Kingdom,Insanity Elite,Insanity Elite,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/1Ipjq2Y9L76rjs4eQWjxVGV4Qv5yWKQIg/preview,Ethan2428,Nachito,
Overshoot Arena Guard,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1zuYZGFrD2dDXO0mocBVZmqEdmirXMfu0/preview,Ctoad7,Wackydude,
Upper Top Step,Sand Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1nwWcVzVW3Ih3uUxp9Klx9E2yQBlk15w9/preview,JoniKauf,Bam,
Chilly Cactus,Sand Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1aylpqpizOEb6f-1VHhFLqtnJlaci-CYt/preview,CToad7,Ryan64,
Rock Smasher,Moon Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1nScTROGk-F3Ne7bbAaCmREfrSqOxv9JO/preview,,MakPanda,
Pillar Pauline,Sand Kingdom,Insanity Elite,Insanity Elite,"Vertical, Capless",Database,https://drive.google.com/file/d/13FUSUL5TJ_g8_D0cP9zVimay72VDnZCD/preview,BananaCake,MakPanda,
Terminal Velocity,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1N1Q2DQ1eBjz0UNv3Pgk_rH2fOybfvfB0/preview,Ethan 2428,JoniKauf,
Ruins' Pilgrim,Sand Kingdom,Insanity Elite,Insanity Elite,VTJ,Database,https://drive.google.com/file/d/1UKcIyquvxTNinjGD7Ff-zgoK6hmhcjm0/preview,JoniKauf,JoniKauf,
Vault Lakescope,Lake Kingdom,Insanity Elite,Insanity Elite,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/1_Ayn2QUJU7RYlijRZPlXpzp4fXfzbFXT/preview,AwesomeAggron,Ianstorm7,
True Sand Gap Full Landing,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1MVzDWA84pTZ69Gn0bfHDx2KTlcdo4Bqi/preview,,Belle,
Pierced Perfection,Sand Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1BQiI_vNVdlUMZ0xYIVpCNmM3jU7Wxo96/preview,Mang0,Ryan,
Moni's Lost 2.0,Lost Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1QbhJiTNmAXe4xTEc-5Oe6_53hciQmxho/preview,JoniKauf,MakPanda,
Truest House Climber,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1UldnTrxur8UXziLjZ99wJK8opvrE4E1i/preview,JoniKauf,JoniKauf,
Painful Uprise,Luncheon Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1ipok-r-zzr8Qwm1Ccx7ovlvYQ7DnZrQN/preview,qxysteo,JoniKauf,
Wiggler Party,Moon Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1APucKZFI4Lxg3mvVzB62Acy92xQpLMal/preview,JoniKauf,Marci,
Ancient Ambition,Sand Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1DYI_64niz6H9ULIUWOAcNu5bEDfL5n2W/preview,Qazzy,YouClod,
Vault Spike Evader,Bowser's Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1lf9exl8v_GWlTFZkZjG6S9_ICXjZN04W/preview,,Ninjapugs,
Icy Bubbles,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1yCKmmV_snxKDDCTh_HyziI5ZBwUxkdoh/preview,Luffy,JoniKauf,Only full-landing counts!
Fluffy Landing,Cap Kingdom,Insanity Elite,Insanity Elite,"Vault, TT",Database,https://drive.google.com/file/d/1O2xRwzrir2KxqDp8_dGeALZExlWM5Z0D/preview,JoniKauf,Fishy,
Lunar Overpass,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1wq9Z1w-fmwr8gj4HUQ1OMTvp40suu8DI/preview,,Marci,
Truer Broken Boulders,Cascade Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1oNREo4Qlod0zMoDQUr6ABoorTIITgWYj/preview,JoniKauf,WackyDude,
Plant Falls,Wooded Kingdom,Insanity Elite,Insanity Elite,"Triple, TT-Less",Database,https://drive.google.com/file/d/1HjapRGnS4AhjvqIqibQP86IuoI17dIZM/preview,CToad7,Enlvie,
Truest Jaxi Friends,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/17iHmA7-ZVez7tQqou2dL45YKl0kEF6g6/preview,JoniKauf,JoniKauf,
True Lunch Gap,Luncheon Kingdom,Insanity Elite,Insanity Elite,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/1XRdyfcAHf15aj39dZc733AMELMMoerjG/preview,AwesomeAggron,Mario Man,
Frozen Nature,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1LWR8838q4q3JZrTF7BDABufYbQ8wt_1I/preview,JoniKauf,JoniKauf,
Overshoot Cloud Dram,Cloud Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1UaD6vXm44f8l10ci9Qrd3sluYoETm6xX/preview,Mr. Mario Odyssey,Bam,
Doorblock Breakdown,Wooded Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1mTqFsdZs18WwMFy8q75JFkQqVOvqbXOa/preview,Luffy,JoniKauf,
Trickjump,Luncheon Kingdom,Insanity Elite,Insanity Elite,"Capless, Triple",Database,https://drive.google.com/file/d/1qQbjzdGjSQmg1qLg9mjH9hVGBHfMffZS/preview,JoniKauf,JoniKauf,The coolest Capless Jump that will ever exist.
Breezy Beans,Lake Kingdom,Insanity Elite,Insanity Elite,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/1L5yx5fRNoJ9UXY5EuTEAQt6gSdR07UBz/preview,Xdxboxjaja,AwesomeAggron,
Truer Forest Threshold,Mushroom Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1ot__vxYaoYSULkyeH-vSlxCOed9pRJXA/preview,clapyoubtw,M!rza,
Infernal Interference,Lost Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1368WUW-kYYGCwfljcAS4INJjwDPXvLWT/preview,Sg197,Marci,
True Bruh Jump 5.0,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1TO0U5YlOyFL0ieVBat7Id9uAcYLlGdWC/preview,JoniKauf,JoniKauf,
Cascade Climb,Cascade Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1NLv5nbVg8sJi3y5XGzkT1_TcMMObGjEQ/preview,Belle,Belle,
True Moon Vault Assault,Moon Kingdom,Insanity Elite,Insanity Elite,"Vault, ZG",Database,https://drive.google.com/file/d/1uHcCJA1XdH7ghhOPOCHGLif1h7EnrNdG/preview,,Ninjapugs,
Rocket Roundabout,Seaside Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1RSZKdSmNnVD-NPtShHQmJWJIlcAYwJ2L/preview,JoniKauf,JoniKauf,Both directions count!
Overshoot Pan Evader,Luncheon Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1kNAcqvvs4oPuM5ZITaYdLHqtHHj89wgi/preview,MadeForMario,JoniKauf,
Landing Pad,Moon Kingdom,Insanity Elite,Insanity Elite,"Triple, ZG",Database,https://drive.google.com/file/d/1PNaglCZU9RNxXbx3FAz7Dp0ZIeQw-C0F/preview,Ninjapugs,Ninjapugs,
Magnetic Mission,Wooded Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1028NrrzjeZmpcXcAu3WWMG1X1NC2vQ6B/preview,IdentXd,IdentXd,
Deathnote,Seaside Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1HjphiCSJhcSbFF_IbVBNkCCFz0clNFS-/preview,AwesomeAggron,AwesomeAggron,
True Rocky Reach,Seaside Kingdom,Insanity Elite,Insanity Elite,"Vault, TT",Database,https://drive.google.com/file/d/1U-EKXy8XR6_aWq-OB79I1-vDkihtEKyC/preview,Poppywoo,MakPanda,
Construction Intersection,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1t49IAYtmdKyKyPCu9YcuHd3GtmT3nUN1/preview,Max,Ianstorm7,
Lunar Cactus,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1VhSU4hBTifl0sLUt0uj_XtRBMOvpmm5d/preview,JoniKauf,JoniKauf,
True Pan Evader,Luncheon Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1Kc4q0DMURak2WA8CdWrIAWcJGtWhTgly/preview,TigerGold59,,Using pre-peace to remove the cannon is not allowed.
Toad's Cliff,Seaside Kingdom,Insanity Elite,Insanity Elite,"Vertical, Triple",Database,https://drive.google.com/file/d/1teHj3kZcCsSVpRyyNC61qDilfoo6IQTp/preview,,Ninjapugs,
Sheep Fall,Wooded Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/18inE78nUpUCKzt-So69hVsfx2Z8PgAWI/preview,JoniKauf,Marci,
True Born for Boundaries,Seaside Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1lV_UKlRQiBn07wkJDm8p8N7EtXMZJjsV/preview,,JoniKauf,It has to be visible (easiest by using snapshot mode) if the floor was touched or not!
Lower Bruh Jump,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1FBamkMoWj1QPLyINBTzLlZOgI6E932t1/preview,Mininonoy,JoniKauf,
Lost Lankiness,Lost Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1PSbHh_90sGJKOFKuCpQBWrOEJ8GSSlHR/preview,,Repetidora,
Pyrospike,Bowser's Kingdom,Insanity Elite,Insanity Elite,Triple,SMO Trickjumping Server,https://drive.google.com/file/d/1JHFX2_JiiTO2tu8CO-QlwW7bVlEZIJq1/preview,Xeter,Flavien,
Truer Yellow Bypass,Sand Kingdom,Insanity Elite,Insanity Elite,Yellow Dram,Database,https://drive.google.com/file/d/1xUS0Cn-da_YOAwkyR4obCIG9P86lTDxj/preview,JoniKauf,JoniKauf,
True Simple Bridge Skipper,Bowser's Kingdom,Insanity Elite,Insanity Elite,"Longjump, Simple Tech",Database,https://drive.google.com/file/d/1pzCFBzZV_XYRd4T6MvbMeT213368bhdI/preview,JoniKauf,JoniKauf,
Beam Park,Metro Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1L1nPtTyNB0AM2b2ZqPKWXK5oTih35L1O/preview,Bananacake,Mak,
Simple Mummy Arena Crosser,Ruined Kingdom,Insanity Elite,Insanity Elite,"Vault, Simple Tech",Database,https://drive.google.com/file/d/1YoAbMSrX26rFdVzPP4AVpRVi8lLF4Se2/preview,JoniKauf,Marci,
Wild West Wedding,Moon Kingdom,Insanity Elite,Insanity Elite,Entity Bounce,Database,https://drive.google.com/file/d/1vIat3zT2rL7iWLOEuoWGoie-Y0Mm8Q0k/preview,Kerfuffle,Kerfuffle,
Bombed Boxes,Bowser's Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1eBW13TeU6WR_M7dDCxMJiYif6PIV_YuX/preview,Arun,Marci,
Ancient Abyss,Sand Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1xpFwSUxFlvC7Cozx94VXGmRrkOyUapHy/preview,JoniKauf,JoniKauf,
Buoyant Bonk,Lake Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1yFZHtnanHEfqQhlyniWkmObw4iN0dnz7/preview,,CorDar,
Cloudy Traverse,Cloud Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1fpUuf7E6p-ztLbfGrS2l-phObgvCelOH/preview,JoniKauf,JoniKauf,
Tomato Sauce,Luncheon Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1fUrSWA8fvEL2cmz1RhJC2YWWVoyJygsd/preview,JoniKauf,Marci,
Psychotic Pylon,Cap Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1-HAQFRvv5nK9seHwGJzGPjO37LGbUIgb/preview,JoniKauf,Crews Cotton,
Rampageous Winds 2.0,Cascade Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1j1i4dhL6qeevzG7k_rrjdROfYYzXXds1/preview,Ninjapugs1,Ninjapugs1,
Slow Dram,Snow Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1N_Dg3ZCF6Boonr-dBxG8ZQkB5Rz3Q1PM/preview,Mr. Weeg,Mr. Weeg,
True Neighbourhood Impasse,Sand Kingdom,Insanity Elite,Insanity Elite,Vault,SMO Trickjumping Server,https://drive.google.com/file/d/1ZZ3Sr3jY8zpQUsSV5eJ2FYUELQpBMmzb/preview,Eaglegamer,JoniKauf,
Hydraulic Corrosion,Lake Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1nrb1SnA51kB4r5r8AiG89UWfCp2HpZrR/preview,Kern,Repetidora,
True Doorway Damage,Cascade Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1QhUAytQTgy80ueSS4F7xaWRwQohOLbJx/preview,IdentXd,IdentXd,
Reverse Downpour Jaunt,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1A4BMMA3yYEuk2gczm2vFAnLlOGT3IKRa/preview,,Marci,
Courtyard Crosser,Metro Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/1VY8RhW6doL_8abm9Le49t6Dgd3E0N-ni/preview,Intral,Intral,
Truerer Grassy Gap,Cascade Kingdom,Insanity Elite,Insanity Elite,Triple,Database,https://drive.google.com/file/d/11WbQDAJhHEtAfgT0323V-zsFgZaxNRoP/preview,JoniKauf,JoniKauf,The front block has to stay for this version!
Truest Statue Arrival,Sand Kingdom,Insanity Elite,Insanity Elite,"Vault, 2P",Database,https://drive.google.com/file/d/1TNFsL0qudU0fhc1ZUVMuIqFBEt34q7OC/preview,JoniKauf,JoniKauf,
Bullet Smash,Sand Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/1KVUkz7vmg3Q-6eSQqC-_LPkth7dVKzAU/preview,JoniKauf,Lorak,
Ununproven,Luncheon Kingdom,Insanity Elite,Insanity Elite,Vault,Database,https://drive.google.com/file/d/15fEJSP2ydVWKMvLxswXZGrc6VLu5uxbj/preview,Ruin,Ruin,
